C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_10_186.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_10_186.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_10_186.jpg, -0.1886256, 1, 0, 5.918936
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_10_287.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_10_287.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_10_287.jpg, 0, 1, 0, 7.059891
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_10_388.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_10_388.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_10_388.jpg, -0.269838, 1, 0, 8.182418
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_10_488.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_10_488.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_10_488.jpg, -0.2774028, 1, 0, 9.275516
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_10_590.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_10_590.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_10_590.jpg, -0.0092757, 1, 0, 10.38641
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_10_692.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_10_692.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_10_692.jpg, -0.104923, 1, 0, 11.53832
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_10_793.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_10_793.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_10_793.jpg, -0.1239279, 1, 0, 12.84185
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_10_896.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_10_896.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_10_896.jpg, -0.1264755, 1, 0, 13.71713
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_10_998.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_10_998.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_10_998.jpg, -0.2687304, 1, 0, 15.0054
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_11_102.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_11_102.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_11_102.jpg, 0, 1, 0, 15.81409
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_11_203.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_11_203.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_11_203.jpg, -0.2672175, 1, 0, 17.10043
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_11_305.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_11_305.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_11_305.jpg, -0.02964843, 1, 0, 17.93164
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_11_407.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_11_407.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_11_407.jpg, -0.2570391, 1, 0, 19.11664
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_11_509.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_11_509.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_11_509.jpg, -0.2007603, 1, 0, 19.96279
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_11_610.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_11_610.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_11_610.jpg, -0.4544568, 1, 0, 21.14779
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_11_712.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_11_712.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_11_712.jpg, -0.1500716, 1, 0, 22.19504
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_11_816.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_11_816.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_11_816.jpg, 0, 1, 0, 23.13463
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_11_918.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_11_918.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_11_918.jpg, 0, 1, 0, 24.12176
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_12_018.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_12_018.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_12_018.jpg, 0, 1, 0, 25.08285
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_12_120.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_12_120.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_12_120.jpg, -0.2156376, 1, 0, 26.02253
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_12_221.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_12_221.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_12_221.jpg, 0, 1, 0, 26.95729
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_12_324.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_12_324.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_12_324.jpg, -0.2710572, 1, 0, 27.86965
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_12_423.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_12_423.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_12_423.jpg, -0.082131, 1, 0, 28.78551
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_12_523.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_12_523.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_12_523.jpg, -0.2405649, 1, 0, 29.67102
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_12_626.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_12_626.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_12_626.jpg, -0.0392745, 1, 0, 30.18871
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_12_727.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_12_727.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_12_727.jpg, -0.2943126, 1, 0, 30.17641
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_12_831.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_12_831.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_12_831.jpg, -0.0127497, 1, 0, 30.18889
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_12_935.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_12_935.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_12_935.jpg, 0, 1, 0, 30.18968
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_13_036.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_13_036.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_13_036.jpg, -0.0679854, 1, 0, 30.18989
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_13_138.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_13_138.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_13_138.jpg, 0, 1, 0, 30.19025
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_13_241.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_13_241.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_13_241.jpg, -0.2147328, 1, 0, 30.17891
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_13_341.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_13_341.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_13_341.jpg, -0.09718084, 1, 0, 30.19086
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_13_443.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_13_443.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_13_443.jpg, -0.2735445, 1, 0, 30.17977
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_13_545.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_13_545.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_13_545.jpg, -0.1294836, 1, 0, 30.1905
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_13_648.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_13_648.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_13_648.jpg, -0.1988154, 1, 0, 30.18992
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_13_750.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_13_750.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_13_750.jpg, 0, 1, 0, 30.18914
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_13_852.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_13_852.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_13_852.jpg, -0.014337, 1, 0, 30.19029
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_13_954.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_13_954.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_13_954.jpg, -0.02907688, 1, 0, 30.19085
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_14_057.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_14_057.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_14_057.jpg, -0.0300747, 1, 0, 30.18945
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_14_158.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_14_158.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_14_158.jpg, -0.2354898, 1, 0, 30.178
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_14_260.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_14_260.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_14_260.jpg, 0, 1, 0, 30.18923
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_14_362.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_14_362.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_14_362.jpg, -0.08504789, 1, 0, 30.18959
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_14_465.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_14_465.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_14_465.jpg, 0, 1, 0, 30.19019
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_14_565.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_14_565.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_14_565.jpg, 0, 1, 0, 30.19027
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_14_667.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_14_667.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_14_667.jpg, 0, 1, 0, 30.19031
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_14_768.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_14_768.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_14_768.jpg, -0.0454464, 1, 0, 30.18987
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_14_873.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_14_873.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_14_873.jpg, -0.1077846, 1, 0, 30.18954
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_14_973.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_14_973.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_14_973.jpg, 0, 1, 0, 30.18993
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_15_075.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_15_075.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_15_075.jpg, -0.1930749, 1, 0, 30.18263
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_15_179.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_15_179.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_15_179.jpg, 0, 1, 0, 30.18997
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_15_283.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_15_283.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_15_283.jpg, -0.1033293, 1, 0, 30.18868
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_15_386.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_15_386.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_15_386.jpg, -0.1631181, 1, 0, 30.18765
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_15_487.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_15_487.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_15_487.jpg, 0, 1, 0, 30.18993
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_15_590.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_15_590.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_15_590.jpg, -0.0357633, 1, 0, 30.19019
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_15_693.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_15_693.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_15_693.jpg, -0.07389032, 1, 0, 30.19067
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_15_797.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_15_797.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_15_797.jpg, 0, 1, 0, 30.19012
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_15_897.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_15_897.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_15_897.jpg, -0.0379017, 1, 0, 30.19011
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_16_001.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_16_001.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_16_001.jpg, -0.0602691, 1, 0, 30.19071
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_16_106.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_16_106.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_16_106.jpg, 0, 1, 0, 30.1902
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_16_208.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_16_208.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_16_208.jpg, -0.04887, 1, 0, 30.18994
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_16_308.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_16_308.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_16_308.jpg, -0.1272483, 1, 0, 30.18916
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_16_410.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_16_410.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_16_410.jpg, 0, 1, 0, 30.19001
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_16_514.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_16_514.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_16_514.jpg, -0.3118305, 1, 0, 30.17142
C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\center_2023_03_18_14_47_16_620.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\left_2023_03_18_14_47_16_620.jpg, C:\Users\aydin\Documents\projects\behavioral-cloning\Data\IMG\right_2023_03_18_14_47_16_620.jpg, 0, 1, 0, 30.18932
